team,player,overall
Germany,D. Franke,59
England,M. Gillam,58
Czech Republic,A. Barák,75
Czech Republic,T. Souček,81
Germany,N. Awassi,58
Spain,Caballero,61
Colombia,I. Angulo,57
Argentina,F. Medina,70
Ivory Coast,H. Maïga,75
England,A. Read,51
Sweden,G. Gudmundsson,65
Sweden,I. Pettersson,73
Netherlands,R. ten Hove,63
Germany,A. Seydel,65
Nigeria,O. Okwonkwo,69
Uruguay,N. Schiappacasse,64
Italy,Y. Maleh,60
Mexico,J. Cortizo,65
Mexico,J. Torres,66
Cape Verde,Kenny Rocha Santos,64
Colombia,D. Ceter,60
France,L. Dias,64
Denmark,A. Poulsen,65
Cape Verde,Bruno Leite,65
Spain,Altamirano,60
Iceland,M. Anderson,67
United States,B. Vazquez,62
Australia,D. Genreau,60
Portugal,Rui Pedro,68
Argentina,M. Moya,63
Switzerland,M. Aebischer,73
Russia,A. Sobolev,74
Canada,T. Pasher,58
Chile,B. Provoste,57
Chile,C. Villanueva,62
Spain,Álex Martín,64
Denmark,A. Dreyer,69
Netherlands,J. Kluivert,74
England,R. Cooney,58
Portugal,Bruno Wilson,71
Austria,H. Wolf,72
Norway,A. Melgalvis,64
England,M. Wilks,67
Spain,Darío Poveda,62
Scotland,J. Hastie,65
Ecuador,A. Chalá,69
Mali,F. Diabaté,71
Chile,N. Baeza,59
Germany,J. Torunarigha,75
Poland,P. Tomczyk,61
Austria,A. Muhamedbegovic,63
France,B. Kamara,79
England,E. Nketiah,71
United States,A. Crognale,63
Costa Rica,J. Ortiz,67
United States,N. Lima,69
Germany,A. Akkaynak,63
Spain,Cris Salvador,70
France,J. Léa Siliki,73
United States,R. Cannon,72
Italy,S. Birindelli,68
Australia,K. Baccus,67
China,Deng Hanwen,67
Egypt,A. Gomaa,71
Nigeria,S. Akinola,60
Denmark,M. Qvist,62
France,Y. Merdji,67
Germany,L. Itter,68
Germany,D. Itter,61
Spain,Javi Jiménez,63
Colombia,J. Hernández,74
Wales,R. Sears B,63
Greece,L. Lamprou,69
Greece,D. Nikolaou,67
Mexico,R. Alvarado,76
Sierra Leone,M. Turay,69
Faroe Islands,T. Jacobsen,52
United States,C. Ramirez,69
Cameroon,F. Boya,71
South Korea,Kim Min Jae,73
South Korea,Han Seung Gyu,65
South Korea,Lee Seung Mo,61
South Korea,Lee Sang Ki,64
Ukraine,O. Karavaev,72
Argentina,T. Guidara,72
Senegal,D. Thiam,53
Mexico,J. Rodríguez,72
France,G. Weissbeck,65
Brazil,Davidson,77
England,T. Oakley-Boothe,62
Sweden,L. Fritzson,62
Spain,Angel Sánchez,60
Sweden,D. Irandust,69
Ghana,L. Blessing,70
Ivory Coast,S. Gnaka,67
Senegal,M. Wagué B,72
England,R. Williams,65
England,S. Longstaff,73
Japan,R. Miura,53
England,C. Bramall,65
Spain,Aitor Lorea,62
England,L. Freestone,53
England,R. Schofield,60
Senegal,C. Ndiaye,59
France,Y. Severin,61
Paraguay,M. Rojas,78
Albania,K. Bare,67
Wales,J. Davies,52
England,N. Bishop,63
France,A. Leautey,65
United States,K. McIntosh,61
Paraguay,C. Paredes,68
Australia,A. Maynard-Brewer,52
Croatia,M. Mitrović,72
Portugal,Yuri Ribeiro,73
England,J. Knight,64
Ghana,L. Abubakar,68
United States,N. DePuy,61
United States,J. Hayes,64
United States,C. Odoi-Atsem,60
Argentina,J. Foyth,75
Germany,J. Gressel B,74
Sweden,J. Nyholm,65
Scotland,S. McTominay,79
North Macedonia,E. Bardhi,79
Colombia,F. Román,66
Colombia,E. Segura,70
Hungary,Paulo Vinícius,68
Argentina,G. Berterame,69
United States,S. Cleveland,62
United States,J. Nerwinski,67
Togo,K. Denkey,64
United States,M. Robinson,68
United States,J. Ebobisse,70
United States,J. Yueill,70
Canada,S. Shome,63
Argentina,N. Reniero,72
Republic of Ireland,A. Connolly,70
Argentina,G. Blanco Leschuk,71
Mali,A. Mallé,65
Ivory Coast,E. Latte Lath,64
Venezuela,Y. Osorio,74
Syria,O. Kharbin,72
United States,H. Wingo,65
England,D. Mitchell,67
Wales,B. Cooper,59
Czech Republic,R. Macek,60
Cameroon,G. Bokwé,61
Germany,M. Berisha,69
Romania,V. Dragomir,67
England,N. Tella,61
England,J. Willock,71
Belgium,T. De Smet,69
England,A. May,63
Belgium,L. Verstraete,67
Cyprus,G. Kastanos,66
Belgium,T. Verlinden,62
Japan,R. Koike,68
Brazil,Carlinhos Junior,69
England,S. Stubbs,62
Comoros,A. Abdallah,60
Sweden,N. Thor,64
Sweden,K. Larson B,65
Sweden,D. Montiel,65
England,N. Kabamba,63
France,B. Passi,64
Brazil,Vitinho,70
Sweden,L. Bengtsson,64
Spain,Juanjo Nieto,71
England,S. Hobson,56
Romania,A. Dobre,61
South Africa,B. Petersen,59
Italy,F. Melegoni,62
Italy,A. Bastoni,75
United States,I. Harkes,64
England,K. Dewsbury-Hall,62
Italy,M. De Luca,63
Belgium,F. Antonucci,62
Netherlands,V. van den Bogert,60
United States,C. Durkin,66
Japan,Y. Segawa,68
Ukraine,V. Kravets,70
England,J. Williams,66
Iran,A. Abedzadeh,73
Colombia,Y. Gómez,62
South Korea,Paik Seung Ho,69
Japan,G. Miura,70
Japan,R. Meshino,63
Spain,Erik Expósito,66
Belgium,H. Delcroix,64
Spain,Eric Curbelo,69
Slovenia,A. Delamea,66
Ghana,C. Frimpong,55
Japan,S. Yajima,65
Japan,A. Onaiwu,69
Ghana,L. Agbenyenu,72
Paraguay,C. Colmán,66
England,A. Kelsey,53
Cameroon,Nouhou,68
Republic of Ireland,D. Casey,62
Turkey,H. Özkan,62
England,M. Tavernier,68
Germany,P. Sontheimer,66
United States,D. Mihailovic,66
Mexico,T. Figueroa,64
Germany,A. Sabiri,67
Norway,D. Johnsen,67
Kenya,C. Oduor,63
England,J. Muscatt,59
Northern Ireland,C. Owens,61
South Korea,Park Yi-Young,64
France,B. Lasme,61
Paraguay,J. Leguizamón,70
Iceland,A. Sampsted,66
Argentina,G. Togni,71
Poland,M. Drawz,60
Denmark,N. Marfelt,58
Guinea,M. Camara,75
Cameroon,M. Samad,59
Spain,Jorge Cuenca,64
Guinea,S. Kaba,66
Belgium,A. Bodart,71
Brazil,Rodrigo B,74
Japan,T. Matsumoto,65
Sweden,F. Rogić,66
South Africa,L. Singh,73
Germany,P. Förster,70
Portugal,André Pedrosa,66
Venezuela,G. Páez,63
Italy,L. Vido,71
Serbia,J. Stojanović,66
Tunisia,O. Haddadi,72
France,T. Ephestion,64
DR Congo,M. Bokadi,69
DR Congo,J. Bolingi,69
DR Congo,C. Luyindama,76
Mali,M. Djenepo,75
Senegal,A. Badji,68
Norway,K. Zachariassen,70
Ghana,S. Tetteh,69
Argentina,J. Pourtau,62
Japan,D. Schmidt,70
Jamaica,D. Orgill,69
Japan,K. Nagato,70
Bosnia and Herzegovina,A. Mehremić,67
Croatia,L. Šimić,65
Austria,M. Friedl,70
Tunisia,B. Srarfi,70
Germany,U. Bapoh,62
Argentina,A. Franco,74
Germany,L. Gerlspeck,61
Italy,M. Pompetti,60
England,S. Twine,55
Cameroon,Y. Neyou,64
Germany,A. Maier,74
Romania,A. Pascanu,67
South Africa,L. Mothiba,72
Germany,F. Pick,70
Switzerland,N. Bajrami,65
Italy,R. Petretta,72
Colombia,D. Muñoz,75
Australia,A. Hrustić,69
Mexico,E. Orona,60
Uruguay,S. Bueno,64
United States,B. Lennon,69
Japan,K. Chinen,68
Saudi Arabia,A. Al Joui,61
Italy,A. Zerbin,53
Portugal,Bruno Xadas,72
Republic of Ireland,R. McCourt,58
France,I. Konaté,78
France,R. Kolo Muani,64
Japan,T. Kubo,75
England,N. Holland,64
Nigeria,S. Erimuya,62
England,P. Foden,79
Guinea,L. Sherif,62
England,D. Buffonge,63
England,C. Gribbin,62
England,Z. Dearnley,61
Nigeria,T. Kehinde,65
United States,M. Olosunde,66
Portugal,João Virgínia,63
Australia,D. Pierias,57
France,M. Sylla,66
England,A. Fletcher,56
Argentina,V. Castellanos,65
Italy,P. Cutrone,75
France,S. Ambri,64
Saudi Arabia,A. Al Khaibari,66
Netherlands,N. Venema,64
Brazil,Matheus Fernandes,68
Japan,R. Shindo,69
Japan,H. Miyazawa,68
Japan,D. Suga,68
Japan,K. Matsubara,67
Japan,S. Kaneko,67
Japan,R. Shirasaki,68
Japan,K. Kitagawa,67
Belgium,M. Verreth,64
Japan,T. Yamashita,63
Japan,K. Yamamura,68
Japan,Y. Maruhashi,72
Japan,Y. Kimoto,67
Japan,D. Akiyama,60
Japan,K. Sekiguchi,68
Japan,K. Sugimoto,67
Austria,C. Haas,62
Netherlands,D. Vente,67
England,J. Bowler,62
Croatia,P. Mamić,64
Argentina,N. Domínguez,75
Japan,H. Abe,69
England,N. Kirby,60
Russia,I. Zhigulev,64
Romania,G. Matei,63
Netherlands,S. Seedorf,63
Wales,M. Harris,55
England,L. Banks,62
Canada,K. Sadiki,57
Denmark,M. Andersen,70
Panama,M. Murillo,73
Russia,A. Guliev,69
Portugal,Luís Silva,63
Mexico,E. Zaldívar,68
Scotland,K. McAllister,64
England,T. Howe B,60
Argentina,R. Schlegel,61
Germany,L. Ritzka,65
Colombia,C. Tovar,58
United States,C. Goslin,55
Mexico,A. Arellano,67
Netherlands,T. Dekker,63
Netherlands,V. van Crooij,67
Spain,Canillas,63
Republic of Ireland,W. Smallbone,65
United States,B. Bronico,65
Republic of Ireland,J. Mahon,60
Republic of Ireland,E. McGinty,60
Denmark,S. Hausner,61
England,B. Fleming,62
Spain,Erik Ruiz,64
Norway,K. Klaesson,65
Norway,A. Dønnum,68
Norway,F. Myhre,61
Slovakia,M. Mikovič,65
Ecuador,P. Estupiñán,79
England,D. Scarr,64
France,J. Delem,64
Guinea-Bissau,Mama Baldé,75
South Korea,Yoon Jong Gyu,60
Republic of Ireland,S. Blaney,58
Russia,K. Kuchaev,71
Colombia,Y. Guzmán,70
Colombia,M. Nazarit,63
Austria,K. Danso,70
Japan,T. Hara,65
Romania,S. Hanca,70
Argentina,J. Acevedo,61
Argentina,N. Barrios,69
Mexico,D. Lainez,72
Mexico,U. Antuna,69
Iceland,A. Guðmundsson,69
England,J. Elliott,70
Denmark,M. Frese,57
Switzerland,P. Pusic,60
Brazil,Jandrei,72
Netherlands,J. Opoku,67
Romania,F. Niță,74
Bosnia and Herzegovina,S. Krpić,65
Argentina,J. Cejas,63
Argentina,N. Bazzana,62
Netherlands,M. Knoester,67
Netherlands,T. Malacia,75
United States,P. Pomykal,67
Nigeria,C. Ejuke,75
Belgium,S. Limbombe,67
France,J. Masson,68
England,C. O'Hare,67
England,D. Kemp,58
England,N. Trott,61
DR Congo,B. Baningime,67
Germany,K. Lankford,64
Italy,N. Zaniolo,76
Germany,M. Richter,74
Argentina,G. Carrasco,69
England,J. Cumming,60
England,D. Sterling,66
Germany,E. Löwen,73
England,K. Jameson,58
England,R. James,77
England,M. Taylor-Crossdale,61
Turkey,H. Çiftçi,62
Norway,C. Borchgrevink,64
Serbia,N. Milenković,75
South Korea,Na Sang Ho,68
China,Zhu Jianrong,61
Mexico,C. Vargas,66
Turkey,D. Mehmet,61
Spain,Guridi,69
Germany,H. Weigelt,64
Japan,R. Matsuda,70
Vietnam,Đoàn Văn Hâu,65
Denmark,M. Roerslev,62
Turkey,M. Demiral,76
England,A. Hartigan,61
England,D. Happe,59
Argentina,C. Spinelli,70
Colombia,A. Amaya,62
Poland,M. Bułka,64
England,R. Nartey,63
England,L. McCormick,59
England,T. Uwakwe,52
Netherlands,J. Castillo,65
Argentina,N. Bustos,74
Iceland,V. Jónsson,65
Iceland,A. Sigurðsson,71
England,S. Bone,60
Finland,J. Pirinen,65
England,C. Gallagher,70
Republic of Ireland,A. Byrne,53
Croatia,N. Tavares,54
Sweden,F. Beijmo,67
Brazil,Marcão,72
Spain,Olabe,66
Brazil,Reynaldo,63
Senegal,K. Diatta,77
Colombia,J. Campaz,62
North Korea,Han Kwang Song,70
Norway,H. Vetlesen,65
Norway,O. Brynhildsen,67
Germany,J. Schneider,62
Norway,F. Knudsen,64
France,J. Pendant,66
Sweden,A. Erlingmark,66
Germany,P. Dárdai,64
Romania,J. Marković,62
Romania,F. Coman,74
Colombia,J. López,55
Sweden,A. Jallow,62
Argentina,M. Miño,58
Norway,K. Velde,65
Spain,Nacho Vidal B,76
Denmark,T. Damsgaard,58
Chile,M. Sepúlveda,66
France,T. Parada,58
Georgia,L. Shengelia,67
England,J. Rankin-Costello,63
France,A. Dzabana,62
Japan,K. Tagawa,63
Morocco,H. Mendyl,70
Poland,D. Jończy,58
Saudi Arabia,A. Majrashi,57
Brazil,Wendel,79
Germany,R. Obermair,62
England,J. McAtee,60
Canada,L. Corbin-Ong,59
Croatia,M. Pongračić,76
Denmark,M. Kaastrup,55
Denmark,N. Nartey,64
South Korea,Lim Chan Wool,65
England,B. Wilmot,66
France,G. Kalulu,69
France,E. Owusu,74
United States,M. Fossey,61
Italy,A. Di Nardo,62
Spain,Tachi,63
England,S. Raggett,64
Finland,E. Vertainen,59
England,R. Brewster,70
Spain,Luis Perea,66
Mali,A. Haidara,74
Slovenia,J. Mlakar,62
England,J. Thompson,55
England,J. Hickman,54
Benin,O. Verdon,65
France,D. Zagadou,79
Brazil,C. Oliveira Souza,69
Germany,T. Boss,66
Morocco,I. Chair,68
England,A. Oteh,62
Poland,D. Gojko,60
Switzerland,M. Spielmann,69
Saudi Arabia,H. Halawani,57
Germany,L. Weinkauf,66
Morocco,A. Bassi,68
Scotland,M. Johnston,70
Portugal,Fernando Fonseca,71
France,T. Basila,64
Norway,L. Østigård,69
Saudi Arabia,H. Al Shamrani,64
Japan,K. Tani,62
Chile,G. Tello,68
Saudi Arabia,F. Al Birekan,57
Saudi Arabia,M. Al Hamad,56
Venezuela,J. Savarino,73
Germany,L. Schweers,64
Germany,T. Warschewski,59
Germany,S. Mai,67
Germany,P. Hoffmann,64
Germany,D. Wiebe,66
Ghana,K. Schindler,72
South Korea,Song Bum Keun,66
South Korea,Jeong Tae Wook,65
Kosovo,I. Voca,70
Switzerland,R. Vargas,74
England,J. Sims,51
Turkey,A. Ildız,62
Germany,M. Heyer,70
Poland,A. Dej,63
Poland,P. Schikowski,63
Germany,N. Granatowski,65
Scotland,J. Barjonas,57
Portugal,Pedro Neto,72
Italy,G. Ruggiero,61
Germany,J. Nikolaou,69
Brazil,Rodrigo Becão,72
Saudi Arabia,A. Al Jamaan,56
France,M. Dembélé,61
Germany,R. Preißinger,64
Greece,S. Vasiliadis,72
Germany,M. Bär,67
Germany,M. Schröter,67
Germany,M. Heider,66
Turkey,N. Sangaré,74
Spain,A. Belhadji,61
Poland,T. Puchacz,67
England,T. Maloney,56
Germany,A. Nandzik,65
Germany,A. Odabas,62
Germany,M. Hofrath,65
Germany,K. Broll,70
Germany,D. Hägele,66
Germany,A. Sicker,67
Germany,J. Lorch,66
Germany,P. Sohm,64
Albania,K. Gjasula,69
Germany,M. Röser,65
Germany,L. Röser,64
Lebanon,H. El-Helwe,63
Sweden,E. Crona,54
England,E. Pinnock,72
Scotland,A. Wilson,56
Denmark,K. Tshiembe,62
Denmark,G. Marcussen,62
France,R. Bidounga,59
United States,H. Wright,63
United States,W. McKennie,75
Norway,J. Larsen,65
Scotland,D. Campbell,58
Portugal,Alex Pinto,71
Scotland,J. Brandon,63
Chile,J. Altamirano,60
Germany,S. Zehnder,59
Poland,S. Kowalczyk,68
Netherlands,J. Verlaat,65
Germany,D. Volkmer,63
Germany,M. Hehne,62
Germany,B. Rother,64
Germany,O. Käuper,63
Germany,L. Jensen,62
Germany,T. Jacobsen,64
Brazil,Vinícius Jr.,80
Germany,P. Türpitz,67
Germany,T. Baumgart,67
Germany,F. Hansch,61
England,J. Lundstram,52
Switzerland,Q. Maceiras B,67
Argentina,F. Vietto,62
Portugal,Alexandre Guedes,69
Germany,J. Fehr,62
Scotland,A. Livingstone,52
Uruguay,M. Fernández,69
England,L. Wing,70
France,T. Lebeau,62
Scotland,T. Archibald,63
Portugal,Pedro Sá,73
Portugal,Wilson Manafá,75
Brazil,Bruno Tabata,75
Brazil,Jadson,71
Japan,Theo Ryuki,65
Italy,P. Pellegri,66
Spain,Dani Ojeda,67
Nicaragua,J. Moreno,56
Brazil,Matheus Aias,67
Brazil,Conrado,65
Bosnia and Herzegovina,E. Demirović,70
Canada,J. Pantemis,59
Canada,J. Córdova,60
Canada,M. Kaye,71
Germany,R. Scheu,67
France,D. Keita-Ruel,69
Germany,T. Deters,55
Germany,M. Kleinsorge,66
Germany,B. Girth,66
Slovenia,J. Balkovec,69
Slovenia,N. Mitrović,67
Slovenia,M. Blažič,67
Germany,M. Schlegel,56
Germany,M. Wolfram,65
Germany,D. Bock,63
England,R. Harper,67
Germany,M. Dombrowka,66
Germany,C. Greger,65
Germany,O. Kiomourtzoglou,71
Scotland,R. Laidlaw,61
Germany,N. Butzen,63
Germany,M. Niemeyer,65
Germany,A. Laukart,63
Germany,C. Beck,65
Germany,L. Daschner,66
Germany,T. Schwede,66
Germany,N. Awuku,58
Germany,M. Farrona Pulido,66
Austria,F. Luckeneder,67
Ghana,K. Boateng,65
Austria,M. Ullmann,73
Slovenia,R. Rep,69
Scotland,I. Cameron,57
France,H. Mahou,64
Spain,Delmás,68
Togo,J. Homawoo,61
England,A. Perry,55
Nigeria,E. Dennis,76
Switzerland,D. Schmid,62
Brazil,Junio,68
Germany,T. Bergmann,64
England,B. Wiles,64
Senegal,I. Niane,70
Belgium,A. Koita,66
France,R. Basque,65
Brazil,Juan Alano,66
France,U. Bozok,70
Turkey,E. Kılınç,75
Nigeria,O. Azubuike,69
Turkey,S. Çiftpınar,68
France,J. Albert,61
Uruguay,F. Valverde,83
Ghana,C. Antwi-Adjej,72
Senegal,S. Aw,60
Costa Rica,C. Martínez B,55
Germany,S. Schimmer,67
Norway,E. Haaland,84
Austria,P. Wiesinger,72
France,J. Clauss,72
Belgium,J. Schryvers,67
Germany,A. Karazor,70
Germany,D. Srbeny,69
Germany,R. Schallenberg,62
Germany,T. Brinkmann,59
Greece,L. Koutris,73
Romania,A. Bălută,74
Nigeria,F. Uzoho,69
Germany,H. Al Ghaddioui,69
Norway,E. Botheim,60
Mexico,A. Mayorga,68
France,N. Fofana B,63
France,N. Cozza,68
Brazil,Mascarenhas,65
South Korea,Jeong Woo Yeong,68
France,E. Massouema,64
Ghana,B. Kyere,60
Denmark,A. Riel,61
Denmark,V. Hammershøy-Mistrati,66
Germany,M. Engl,59
Germany,M. Rüdiger,60
Denmark,J. Eskesen,62
Germany,M. Fritz,61
Panama,J. Aguilar,65
Croatia,D. Lovren,64
Kosovo,S. Demhasaj,64
Switzerland,B. Igiehon,55
Canada,A. Didic,59
Uruguay,M. Gómez,80
England,D. Newton,61
Cameroon,F. Eboa Eboa,67
Congo,B. Moussiti-Oko,64
Spain,Carlitos,72
Nigeria,K. Nwakali,63
England,T. Magloire,56
England,J. Grayson,58
Spain,S. Mols,58
Belgium,A. Benchaib,65
United States,J. Torres,60
Spain,Cucurella,81
Spain,Dani Morer,65
Spain,Oriol Busquets,67
Spain,Abel Ruiz,69
Turkey,B. Özer,61
Zambia,E. Banda,62
Belgium,R. Bushiri,65
Angola,A. Pululu,64
Switzerland,N. Manzambi,64
Belgium,L. Ndenbe,65
Greece,V. Barkas,75
Argentina,L. Martínez,78
Gambia,Y. Njie,69
Spain,Madger Gomes,62
Belgium,J. Bataille,69
Belgium,R. D'Haese,68
Congo,D. Avounou,65
England,M. Melbourne,61
Finland,A. Bradley,56
Germany,C. Zimmermann,71
Germany,D. Eckert Ayensa,68
Georgia,G. Papunashvili,67
Brazil,Paulo Vitor,63
Spain,Óscar,75
Germany,R. Herrmann,67
Germany,A. Ibrahimaj,60
Germany,J. Chabot,69
Germany,L. Hemmerich,66
Burkina Faso,H. Koffi,75
Scotland,S. Dembele,66
Germany,A. Fuchs,65
Netherlands,N. Bakboord,66
Netherlands,A. Matusiwa,70
Austria,C. Gebauer  B,67
Senegal,S. Dieng,63
Netherlands,P. Struijk,62
Netherlands,D. de Wit,69
Ivory Coast,K. Dabila,69
Switzerland,P. Köhn,63
Romania,A. Petre,67
Germany,R. Hack,74
Netherlands,M. Bakker,69
Netherlands,K. Sierhuis,67
Netherlands,N. Lang,72
Austria,D. Frieser,72
Austria,F. Flecker,67
Germany,B. Manu,66
Germany,N. Knothe,61
Germany,L. Lauberbach,64
Switzerland,A. Ajeti,54
South Africa,I. Maela,69
Austria,A. Grbic,71
Serbia,N. Maksimović,79
Zimbabwe,T. Hadebe,66
Poland,P. Płacheta,69
Spain,Jordi Mboula,70
Republic of Ireland,D. McNamara B,60
Germany,J. Löwe,56
Portugal,Hélder Ferreira,68
France,I. Diallo,72
Mexico,B. Figueroa,64
Bulgaria,B. Kraev,71
Mexico,J. Castillo,63
Mexico,J. González,70
Austria,S. Ingolitsch,67
Nigeria,J. Pius,67
Argentina,J. Álvarez,71
Germany,S. Bösel,65
Germany,M. Baku,66
Germany,M. Thalhammer,68
France,Y. Fekir,64
Germany,B. Henning,68
Germany,K. Eisele,67
France,W. Bianda,62
England,J. Gordon,62
Poland,P. Kun,63
England,S. Hughes,63
Netherlands,M. Meulensteen,64
England,J. Earl,67
Germany,M. Rossmann,65
Nigeria,F. Onyeka,74
Northern Ireland,E. Toal,59
Mexico,K. Magaña,61
Mexico,J. Godínez,65
France,A. Gravillon,67
Mexico,P. Arce,64
France,M. Biamou,64
England,T. Bayliss,63
Netherlands,G. Roemeratoe,65
Netherlands,J. de Lange,62
Germany,J. Schau,61
Bosnia and Herzegovina,A. Kovačević,64
Germany,T. Handwerker,69
France,G. Nyamsi,69
Burkina Faso,Y. Coulibaly,67
Brazil,Bremer,71
France,W. Kanga,66
Argentina,R. González,68
Mexico,J. Macías,75
Iran,K. Rezaei,71
Sweden,J. Imbrechts,55
Belgium,D. Jubitana,62
Germany,L. Scherff,65
Spain,Glauder,68
China,Liu Ruofan,58
Sudan,M. Eisa,67
Italy,M. Pessina,74
Spain,Jesús Areso,65
Mexico,A. Cervantes,64
Slovakia,A. Zreľák,66
Mexico,A. Medina,66
England,D. Loader,63
Germany,L. Bünning,62
Poland,K. Fila,67
Denmark,A. Okosun,63
Madagascar,C. Andriamahitsinoro,65
Guinea-Bissau,Alfa Semedo,73
England,R. Palmer,59
Uruguay,M. de los Santos,70
Ghana,J. Osabutey,64
Spain,Valera,60
Germany,D. Tomić,59
Germany,T. Müsel,62
Germany,J. Vollert,63
Sweden,J. Levi,68
Spain,Tete Morente,69
England,T. Cordner,58
England,K. Taylor,60
Colombia,O. Bertel,61
Chile,N. Fernández,61
Germany,A. Barylla,65
Germany,F. Wagner,64
England,F. Hinds,59
Kosovo,F. Muslija,68
Austria,R. Schmid,67
Germany,K. Wagner,72
Turkey,D. Erdoğan,66
Brazil,Bruno Felipe,68
Austria,M. Raguž,69
Austria,D. Reiter,64
Japan,M. Okugawa,74
Burkina Faso,H. Bandé,70
Poland,S. Żurkowski,70
Poland,D. Pawłowski,58
Mexico,J. Angulo,69
Mexico,A. Ocejo,64
Paraguay,J. Villalba,62
United States,J. Klinsmann,62
France,M. Cuisance,71
Germany,L. Watkowiak,62
Germany,S. Schäfer,63
Georgia,S. Lobjanidze,73
Slovakia,M. Sipľak,66
Kosovo,E. Zhegrova,69
Poland,A. Czerwiński,69
Italy,N. Casale,61
Poland,J. Moder,69
Honduras,B. Acosta,71
Colombia,G. Torres,64
Ghana,C. Ekuban,71
England,S. Sessegnon  B,65
England,R. Clampin,60
Italy,D. Frattesi,69
Czech Republic,M. Sáček,74
Belgium,N. Raskin,68
France,D. Batubinsika,67
Germany,N. Mantl,69
France,B. Soumaré,76
Portugal,Rúben Dias,81
Nigeria,S. Seth,61
Mexico,E. Tercero,68
United States,O. Gaines,62
Cameroon,V. Mpindi Ekani,66
Argentina,A. Mac Allister,75
Italy,M. Antonucci,67
Greece,G. Giakoumakis,66
Greece,K. Galanopoulos,72
Greece,P. Tsintotas,71
Ukraine,O. Dytyatev,67
France,C. Boukholda,65
Paraguay,D. Barreto,63
Kosovo,M. Kryeziu,59
China,Li Hailong,58
Russia,M. Karpov,60
Brazil,Pablo Santos,75
Austria,A. Sobczyk,64
Brazil,Bebeto,73
Brazil,Danilo,65
England,M. Penfold,53
Turkey,O. Kabak,77
Turkey,Y. Akgün,64
Wales,C. Coxe,55
Mali,R. Kouamé,67
Wales,J. Waite,53
Spain,Víctor Fernández,63
Austria,S. Kalajdžić,67
Germany,T. Kraulich,60
Georgia,D. Khocholava,70
Switzerland,S. Guidotti,57
Ghana,R. Dwamena,67
Gabon,A. Boupendza,61
Portugal,Pedro Martelo,61
Portugal,Rui Costa,66
Germany,S. Klaas,63
Germany,T. Müller,65
Ukraine,I. Petryak,69
Poland,D. Rasak,66
Chile,N. Guerra,66
Mexico,A. Ávila,61
Finland,R. Taylor,66
Mexico,F. Beltrán,67
Mexico,J. Valadéz,66
Mexico,R. Meraz,59
Mexico,S. Reyes,64
Portugal,João Queirós,64
Portugal,Pêpê,73
Argentina,G. Asís B,63
Brazil,Léo Jabá,72
Netherlands,M. Boadu,75
Colombia,J. Moreno,56
Uzbekistan,E. Shomurodov,64
Colombia,J. Valencia,58
Brazil,Paulinho,74
Spain,Brian Martín,62
Germany,N. Kühn,65
Romania,D. Man,73
Romania,O. Popescu,69
Germany,J. Arp,66
Spain,Javi Alonso,66
Guyana,T. Vancooten,59
Mexico,P. López,62
Spain,Raul Asencio,64
Bulgaria,P. Hristov,59
Germany,E. Abouchabaka,61
Germany,A. Papadopoulos,63
Germany,N. Feil,54
Denmark,A. Olsen,72
Denmark,N. Baden Frederiksen,60
Portugal,Ricardo Mangas,67
Spain,Pelayo Suárez,63
United States,A. Fontana,64
Kosovo,A. Vrenezi,65
Bosnia and Herzegovina,E. Ćivić,66
Slovakia,L. Štetina,72
Serbia,S. Plavšić,74
Cameroon,N. Mbouhom,60
Denmark,C. Holse,67
Turkey,A. Babacan,60
Serbia,F. Manojlović,70
Brazil,Luan,66
Austria,I. Ljubić,69
Brazil,João Victor,75
Cameroon,P. Soko,60
France,S. Karamoko,68
Germany,K. Senkbeil,59
France,R. Aabid,64
Germany,M. Yılmaz,63
England,M. Aarons,73
Senegal,O. Ba,69
Russia,M. Lysov,69
Austria,M. Lema,62
Italy,G. Vicario,68
Slovenia,L. Štulac,70
Australia,L. Brook,57
England,F. Downes,66
Switzerland,K. Rüegg,72
Italy,T. Augello,70
Switzerland,T. Staubli,55
Brazil,Cleylton,69
Brazil,Murilo,68
Switzerland,M. Haile-Selassie,57
Poland,K. Michalak,65
Morocco,M. Ezzarfani,66
Germany,L. Plogmann,64
Brazil,Éder Militão,80
Brazil,Gabrielzinho,70
France,M. Tchokounté,65
Spain,David Batanero,66
Portugal,Nuno Macedo,64
Portugal,João Tavares,63
Paraguay,W. Riveros,66
Italy,M. Prezioso,60
Poland,W. Hajda,60
England,N. Tormey,58
Germany,L. Marseiler,65
Germany,C. Ehlich,58
Germany,A. Kaltner,53
South Africa,D. Zuma,69
Serbia,N. Mihajlović,66
Uruguay,J. Arias,69
Poland,K. Niemczycki,61
Australia,D. Ryan,59
Portugal,Bruno Jordão,62
Uruguay,M. Perg,66
Mexico,B. Galindo,60
Sweden,J. Stenmark,59
Cameroon,K. Malong,76
Kosovo,E. Rexhbeçaj,71
Panama,F. Escobar,66
Spain,Nacho Méndez,68
Norway,T. Gjertsen,68
China,Liu Yang,65
France,G. Koyalipou,66
Montenegro,D. Petković,65
Italy,C. Capone,66
Italy,M. Carraro,66
Germany,A. Weidinger,61
Serbia,M. Ristić,68
Russia,M. Safonov,58
Russia,M. Suleymanov,61
France,Y. Bourhane,63
Switzerland,B. Toma,68
