season,team_id,team,through_week,division,conference,adj_off_epa,adj_def_epa,net_adj_epa,EPAplay_off,EPAplay_def,success_off,success_def,early_down_EPA_off,early_down_EPA_def,explosive_off,explosive_def,havoc_off,havoc_def,EPAdrive_off,EPAdrive_def,drivesgame_off,drivesgame_def,playsdrive_off,playsdrive_def,yardsdrive_off,yardsdrive_def,passrate_off,rushrate_off,red_zone_success_off,red_zone_success_def,third_down_success_off,third_down_success_def,third_down_distance_off,third_down_distance_def,plays_off,plays_def,EPAplay_off_pass,EPAplay_off_rush,EPAplay_def_pass,EPAplay_def_rush,success_off_pass,success_off_rush,success_def_pass,success_def_rush,explosive_off_pass,explosive_off_rush,explosive_def_pass,explosive_def_rush
2016,356,Illinois,15,fbs,Big Ten,-0.11440,0.03822,-0.15262,-0.15177,0.07007,0.38199,0.47637,-0.05745,0.05480,0.06522,0.06219,0.15839,0.14801,-0.70315,0.40241,12.63636,12.72727,4.63309,5.74286,25.41727,34.89286,0.54503,0.45497,0.34667,0.51429,0.28671,0.48750,7.18182,7.17500,644,804,-0.19852,-0.09576,0.08676,0.06051,0.36752,0.39932,0.44710,0.49315,0.06268,0.06826,0.06826,0.05871
2016,2005,Air Force,15,fbs,Mountain West,0.02864,0.01521,0.01344,0.12546,-0.01167,0.48649,0.38507,0.18014,-0.05292,0.07862,0.09517,0.11179,0.17423,0.77367,-0.05992,12.00000,12.09091,6.16667,5.13534,36.99242,30.09023,0.18059,0.81941,0.49398,0.40566,0.49091,0.43624,5.61212,7.61745,814,683,0.22171,0.10425,0.00372,-0.02747,0.38776,0.50825,0.39884,0.37092,0.15646,0.06147,0.12139,0.06825
2016,2006,Akron,15,fbs,Mid-American,-0.04425,0.14518,-0.18943,0.00920,0.12057,0.41667,0.47613,0.03908,0.10587,0.08192,0.07995,0.16949,0.11217,0.04936,0.71657,12.00000,12.81818,5.36364,5.94326,32.06061,38.44681,0.53955,0.46045,0.49180,0.39474,0.41497,0.47531,7.63265,6.05556,708,838,0.05297,-0.04208,0.15596,0.09326,0.42147,0.41104,0.45205,0.49471,0.09948,0.06135,0.09315,0.06977
2016,2026,Appalachian State,15,fbs,Sun Belt,-0.04450,-0.05390,0.00940,0.07484,-0.06790,0.45660,0.39437,0.10539,0.02027,0.08205,0.05634,0.12010,0.15749,0.42525,-0.36072,12.33333,12.25000,5.68243,5.31293,35.79054,28.76190,0.38050,0.61950,0.39831,0.34234,0.38994,0.33537,7.34591,7.74390,841,781,0.03754,0.09774,-0.14975,0.03501,0.44375,0.46449,0.37701,0.41618,0.06875,0.09021,0.05977,0.05202
2016,2032,Arkansas State,15,fbs,Sun Belt,-0.14422,-0.07760,-0.06663,-0.04133,-0.14085,0.40071,0.35656,-0.01586,-0.13471,0.07134,0.06620,0.16171,0.20325,-0.21455,-0.72619,13.50000,13.91667,5.19136,5.15569,28.41975,27.04790,0.46136,0.53864,0.43151,0.37624,0.32370,0.38298,7.84393,8.67021,841,861,0.01551,-0.09001,-0.18615,-0.09607,0.38918,0.41060,0.34346,0.36952,0.09278,0.05298,0.07944,0.05312
2016,2050,Ball State,15,fbs,Mid-American,-0.06398,0.13004,-0.19402,0.04509,0.10741,0.48488,0.45410,0.10304,0.12788,0.04884,0.08690,0.12674,0.13953,0.27119,0.62239,13.00000,12.81818,6.01399,5.79433,36.27972,38.46809,0.47907,0.52093,0.50000,0.46835,0.45455,0.48214,5.77841,6.82143,860,817,-0.06051,0.14221,0.17778,0.01399,0.44417,0.52232,0.47639,0.42450,0.05583,0.04241,0.09657,0.07407
2016,2084,Buffalo,15,fbs,Mid-American,-0.14849,0.12509,-0.27358,-0.05201,0.06835,0.40977,0.48005,-0.02709,0.06990,0.06784,0.07134,0.15875,0.12334,-0.27574,0.42183,12.63636,12.18182,5.30216,6.17164,29.28777,37.41045,0.51832,0.48168,0.47143,0.47887,0.40244,0.53179,7.24390,5.90173,737,827,-0.06592,-0.03704,0.06206,0.07155,0.38482,0.43662,0.46237,0.48905,0.07068,0.06479,0.09319,0.06022
2016,2116,UCF,15,fbs,American Athletic,-0.11608,-0.08274,-0.03334,-0.12229,-0.15913,0.37875,0.36934,-0.08367,-0.07419,0.07375,0.06272,0.17500,0.18815,-0.62713,-0.81073,14.18182,15.36364,5.12821,5.09467,24.57051,26.34320,0.49000,0.51000,0.57895,0.32450,0.35000,0.33155,8.22222,7.59358,800,861,-0.18310,-0.06387,-0.25764,-0.07366,0.36990,0.38725,0.34250,0.39262,0.05102,0.09559,0.07750,0.04989
2016,2117,Central Michigan,15,fbs,Mid-American,-0.05558,0.07384,-0.12942,-0.00400,0.07617,0.42662,0.45995,-0.06505,0.04719,0.07711,0.06917,0.17040,0.13714,-0.02186,0.43285,12.25000,12.08333,5.46939,5.68276,32.42177,35.14483,0.58582,0.41418,0.40860,0.48485,0.44828,0.48864,7.74138,6.68182,804,824,0.04551,-0.07402,0.10702,0.04621,0.42887,0.42342,0.46798,0.45215,0.10191,0.04204,0.09852,0.04067
2016,2132,Cincinnati,15,fbs,American Athletic,-0.14624,0.02802,-0.17426,-0.09736,0.04118,0.40436,0.44661,-0.05289,-0.00897,0.05135,0.07463,0.15148,0.14122,-0.53037,0.25439,13.00000,12.81818,5.44755,6.17730,30.42657,35.07801,0.56996,0.43004,0.37234,0.42857,0.39645,0.48876,6.41420,6.46629,779,871,-0.07470,-0.12739,0.06965,0.01925,0.42793,0.37313,0.47757,0.42276,0.07207,0.02388,0.09499,0.05894
2016,2199,Eastern Michigan,15,fbs,Mid-American,0.01200,0.16019,-0.14819,0.07334,0.12357,0.45464,0.50847,0.02980,0.12636,0.07991,0.06780,0.11015,0.12203,0.44390,0.71945,12.75000,12.66667,6.05229,5.82237,37.42484,37.44079,0.54968,0.45032,0.41912,0.54762,0.47644,0.46386,6.56545,5.91566,926,885,0.12702,0.00782,0.14831,0.09910,0.47151,0.43405,0.49318,0.52360,0.11002,0.04317,0.08182,0.05393
2016,2226,Florida Atlantic,15,fbs,Conference USA,-0.08341,0.28298,-0.36639,0.03472,0.23985,0.44509,0.49861,0.12601,0.18317,0.06936,0.09557,0.14451,0.10526,0.17796,1.28276,13.50000,13.50000,5.12593,5.34815,30.11852,38.66667,0.48121,0.51879,0.58333,0.52500,0.37589,0.47407,6.95745,6.28148,692,722,-0.07012,0.13196,0.23728,0.24150,0.39640,0.49025,0.47518,0.51364,0.07808,0.06128,0.12057,0.07955
2016,2229,Florida Intl,15,fbs,Conference USA,-0.19619,0.16513,-0.36132,-0.03139,0.09795,0.42220,0.49330,-0.04967,0.10281,0.07720,0.06699,0.16043,0.12546,-0.17009,0.52906,12.75000,12.66667,5.41830,5.40132,32.10458,35.03289,0.52835,0.47165,0.43750,0.56481,0.40588,0.45912,7.28824,6.77987,829,821,-0.07230,0.01443,0.12065,0.07829,0.41553,0.42967,0.46719,0.51591,0.09817,0.05371,0.07874,0.05682
2016,2247,Georgia State,15,fbs,Sun Belt,-0.13373,0.05780,-0.19154,-0.07155,0.00201,0.37733,0.45455,-0.09250,0.02573,0.07030,0.05828,0.14491,0.10373,-0.36942,0.01231,12.27273,12.72727,5.16296,6.12857,29.05185,30.87143,0.59828,0.40172,0.43182,0.49020,0.40625,0.43575,7.51250,5.90503,697,858,0.02759,-0.21921,-0.10105,0.06738,0.39808,0.34643,0.40841,0.48381,0.08633,0.04643,0.07808,0.04571
2016,2294,Iowa,15,fbs,Big Ten,0.03528,-0.02548,0.06076,-0.02012,-0.02499,0.42252,0.41148,0.06235,0.00945,0.05695,0.06716,0.12980,0.10989,-0.10477,-0.14018,12.08333,12.16667,5.20690,5.60959,28.62759,29.82877,0.41325,0.58675,0.40708,0.37624,0.35625,0.37968,6.87500,6.57219,755,819,-0.16850,0.08438,-0.03088,-0.01917,0.37500,0.45598,0.37346,0.44903,0.07051,0.04740,0.09091,0.04369
2016,2305,Kansas,15,fbs,Big 12,-0.20529,-0.05089,-0.15440,-0.19823,0.05425,0.37107,0.47143,-0.15961,0.11278,0.05031,0.07619,0.14969,0.16310,-0.95511,0.28129,15.00000,14.72727,4.81818,5.18519,25.77576,33.57407,0.56981,0.43019,0.38235,0.45517,0.35465,0.38365,7.38372,7.22013,795,840,-0.25633,-0.12127,0.01581,0.08294,0.34658,0.40351,0.45404,0.48441,0.05740,0.04094,0.08078,0.07277
2016,2306,Kansas State,15,fbs,Big 12,0.10892,-0.03422,0.14314,0.13827,0.05943,0.48626,0.45943,0.09045,0.08282,0.08483,0.08353,0.13859,0.12649,0.82668,0.33427,11.66667,12.41667,5.97857,5.62416,35.06429,34.97987,0.38590,0.61410,0.49664,0.44860,0.47399,0.41975,7.35838,7.08642,837,838,0.05733,0.18914,0.10644,-0.00611,0.42724,0.52335,0.46926,0.44571,0.08978,0.08171,0.09016,0.07429
2016,2309,Kent State,15,fbs,Mid-American,-0.10494,0.06015,-0.16509,-0.10305,0.05165,0.38088,0.44596,-0.03447,0.00328,0.07455,0.06977,0.17828,0.14637,-0.50460,0.29963,12.60000,12.60000,4.89683,5.80159,26.15873,34.58730,0.43112,0.56888,0.39726,0.49091,0.34722,0.49007,7.33333,7.16556,617,731,-0.24656,0.00571,0.10152,0.01903,0.34962,0.40456,0.42907,0.45701,0.06767,0.07977,0.08997,0.05656
2016,2348,Louisiana Tech,15,fbs,Conference USA,0.12067,0.22959,-0.10891,0.28638,0.18957,0.53057,0.50319,0.26514,0.13619,0.08997,0.09149,0.12687,0.14468,1.61227,1.15712,11.84615,11.84615,5.62987,6.10390,43.44156,38.01299,0.58478,0.41522,0.50602,0.52410,0.51079,0.50289,6.94964,7.05780,867,940,0.39064,0.13955,0.24419,0.12589,0.54832,0.50556,0.48617,0.52304,0.10651,0.06667,0.12253,0.05530
2016,2390,Miami,15,fbs,ACC,0.07065,-0.09531,0.16596,0.06465,-0.02782,0.41980,0.40376,0.08531,-0.02844,0.07895,0.07042,0.13659,0.16315,0.33501,-0.15804,12.83333,12.50000,5.18182,5.68000,33.17532,29.11333,0.53634,0.46366,0.35652,0.44000,0.36025,0.42105,7.82609,7.83158,798,852,0.14946,-0.03345,-0.02606,-0.02978,0.47196,0.35946,0.39955,0.40842,0.09813,0.05676,0.06473,0.07673
2016,2393,Middle Tennessee,15,fbs,Conference USA,-0.03320,0.20800,-0.24119,0.11484,0.09548,0.44641,0.47599,0.12033,0.06721,0.08449,0.07684,0.14502,0.14088,0.57274,0.56623,14.45455,14.36364,4.98742,5.93038,35.98113,34.15190,0.58008,0.41992,0.50459,0.48876,0.45395,0.42308,7.15132,6.48901,793,937,0.10036,0.13484,0.04100,0.14518,0.43043,0.46847,0.41834,0.52857,0.09783,0.06607,0.09620,0.05918
2016,2426,Navy,15,fbs,American Athletic,0.19568,0.20400,-0.00832,0.27265,0.23559,0.53508,0.49024,0.17919,0.11894,0.10820,0.09759,0.11296,0.11022,1.64965,1.52000,10.69231,10.38462,6.05036,6.45185,41.41007,42.46667,0.20690,0.79310,0.63953,0.49600,0.56051,0.56354,5.63694,6.38122,841,871,0.36156,0.24946,0.41475,0.09366,0.47701,0.55022,0.52468,0.46296,0.16667,0.09295,0.14026,0.06379
2016,2429,Charlotte,15,fbs,Conference USA,-0.18729,0.16830,-0.35559,-0.05648,0.08741,0.38874,0.46568,-0.04167,0.07794,0.07641,0.06595,0.17560,0.15074,-0.32165,0.47407,13.10000,13.70000,5.69466,5.42336,28.71756,34.33577,0.48794,0.51206,0.41237,0.47727,0.34132,0.41429,7.12575,7.20714,746,743,-0.11367,-0.00199,0.13323,0.02481,0.32418,0.45026,0.47552,0.45223,0.08516,0.06806,0.07925,0.04777
2016,2433,Louisiana Monroe,15,fbs,Sun Belt,-0.11279,0.17609,-0.28888,-0.01794,0.15044,0.41206,0.50191,-0.02977,0.14153,0.07663,0.06734,0.16583,0.14358,-0.10125,0.89695,12.81818,12.00000,5.64539,5.96212,30.21986,41.59848,0.43844,0.56156,0.49533,0.44056,0.43678,0.47482,6.71264,7.10791,796,787,-0.07162,0.02398,0.19778,0.12065,0.37536,0.44072,0.49013,0.50932,0.10315,0.05593,0.07566,0.06211
2016,2439,UNLV,15,fbs,Mountain West,0.03234,0.22960,-0.19726,0.09057,0.16423,0.41953,0.46734,0.09824,0.13065,0.08047,0.08794,0.12401,0.14573,0.49036,0.91418,12.72727,13.00000,5.41429,5.56643,32.20714,35.44755,0.38786,0.61214,0.51351,0.56881,0.40361,0.53049,7.03614,7.35976,758,796,-0.02482,0.16368,0.23474,0.10330,0.35374,0.46121,0.43089,0.49883,0.08163,0.07974,0.11382,0.06557
2016,2440,Nevada,15,fbs,Mountain West,-0.04215,0.21353,-0.25568,0.07866,0.14186,0.47376,0.47761,0.02193,0.12210,0.06706,0.08657,0.12974,0.11493,0.49507,0.87199,10.90000,10.90000,6.29358,6.14679,34.70642,41.91743,0.43440,0.56560,0.49138,0.41284,0.50746,0.49242,6.91791,6.14394,686,670,0.07717,0.07981,0.17809,0.12366,0.44631,0.49485,0.48214,0.47534,0.08389,0.05412,0.08482,0.08744
2016,2459,Northern Illinois,15,fbs,Mid-American,0.01957,0.08675,-0.06718,0.08412,0.06733,0.46467,0.44769,0.09109,0.07173,0.07425,0.06204,0.12575,0.14964,0.47141,0.35709,13.54545,14.09091,5.60403,5.30323,33.71141,31.63226,0.42635,0.57365,0.49038,0.47170,0.46961,0.41818,6.24862,6.80606,835,822,0.07298,0.09240,0.00415,0.12273,0.44663,0.47808,0.43490,0.45890,0.08989,0.06263,0.07031,0.05479
2016,2483,Oregon,15,fbs,Pac-12,0.22747,0.12839,0.09908,0.18574,0.22707,0.47145,0.53898,0.14465,0.22014,0.09964,0.08136,0.13609,0.09492,1.06153,1.39552,13.09091,13.09091,5.71528,6.14583,37.86111,41.52778,0.47752,0.52248,0.53774,0.58861,0.41250,0.49315,7.54375,6.71233,823,885,0.25346,0.12384,0.17837,0.27206,0.45293,0.48837,0.52235,0.55435,0.11705,0.08372,0.07059,0.09130
2016,2509,Purdue,15,fbs,Big Ten,-0.02771,0.17241,-0.20011,-0.05378,0.16815,0.41537,0.47258,-0.14888,0.13077,0.07203,0.09008,0.14526,0.13446,-0.31548,0.92002,12.90909,12.72727,5.86620,5.47143,31.85915,36.65000,0.65066,0.34934,0.40000,0.54478,0.47872,0.53374,6.87766,6.76074,833,766,-0.03327,-0.09199,0.16878,0.16775,0.40959,0.42612,0.45973,0.48077,0.08487,0.04811,0.10738,0.07906
2016,2567,SMU,15,fbs,American Athletic,-0.07686,0.03256,-0.10942,-0.02736,0.06926,0.40071,0.45138,-0.10013,0.12464,0.07403,0.08283,0.15394,0.14406,-0.14926,0.36514,14.18182,14.36364,5.45513,5.27215,32.11538,34.99367,0.52644,0.47356,0.40833,0.50495,0.45833,0.38922,7.26042,7.07784,851,833,0.01731,-0.07702,-0.04064,0.16981,0.41071,0.38958,0.43216,0.46897,0.09375,0.05211,0.07538,0.08966
2016,2572,Southern Mississippi,15,fbs,Conference USA,-0.07001,0.05581,-0.12583,0.04294,-0.05510,0.41809,0.37446,0.00981,0.01062,0.09149,0.08465,0.18723,0.20803,0.24313,-0.23136,13.83333,13.83333,5.66265,4.19880,35.21687,27.21687,0.50745,0.49255,0.44203,0.43529,0.41053,0.26573,7.24737,8.67832,940,697,0.10235,-0.01828,-0.16919,0.04631,0.41090,0.42549,0.34146,0.40379,0.11111,0.07127,0.08841,0.08130
2016,2579,South Carolina,15,fbs,SEC,-0.09812,-0.05598,-0.04213,-0.07054,0.01895,0.40377,0.46554,-0.05516,0.00147,0.07044,0.06554,0.17358,0.13559,-0.37384,0.11181,12.50000,12.50000,5.30000,5.90000,27.12000,33.26667,0.52704,0.47296,0.47059,0.46565,0.34503,0.44693,7.43860,6.65922,795,885,-0.02623,-0.11991,0.04439,-0.00213,0.40334,0.40426,0.46883,0.46281,0.09308,0.04521,0.07481,0.05785
2016,2628,TCU,15,fbs,Big 12,0.04603,-0.03805,0.08408,0.07860,0.04736,0.46681,0.41221,0.07794,0.00208,0.07080,0.07816,0.12942,0.13169,0.43064,0.26971,13.75000,13.66667,5.47879,5.69512,34.16364,31.55488,0.53319,0.46681,0.47656,0.45255,0.42541,0.47170,7.40331,6.88208,904,934,-0.00808,0.17761,-0.02207,0.10788,0.42946,0.50948,0.37241,0.44689,0.06639,0.07583,0.08276,0.07415
2016,2633,Tennessee,15,fbs,SEC,0.18423,0.04606,0.13817,0.08577,0.03375,0.45898,0.45246,0.12554,0.08468,0.09394,0.08087,0.13793,0.15301,0.42433,0.17750,14.16667,14.50000,4.94706,5.25862,31.70588,32.49425,0.44352,0.55648,0.48515,0.46457,0.41916,0.41489,6.77844,7.35106,841,915,0.03248,0.12825,-0.04764,0.10102,0.43432,0.47863,0.40821,0.48902,0.09651,0.09188,0.08696,0.07585
2016,2636,UT San Antonio,15,fbs,Conference USA,-0.08507,0.09935,-0.18442,0.02243,0.05645,0.41733,0.43546,-0.04179,0.07663,0.08933,0.07692,0.17067,0.14602,0.12370,0.32801,12.36364,12.00000,5.51471,5.81061,29.50000,34.16667,0.46933,0.53067,0.45312,0.48305,0.46857,0.43038,7.06286,7.01899,750,767,0.03882,0.00794,0.06511,0.04790,0.39205,0.43970,0.39633,0.47409,0.12500,0.05779,0.09449,0.05959
2016,2638,UTEP,15,fbs,Conference USA,-0.21150,0.27425,-0.48575,-0.05975,0.19919,0.39138,0.51661,-0.06054,0.21663,0.07720,0.07641,0.19210,0.11130,-0.31395,1.17560,11.77778,11.33333,5.25472,5.90196,30.52830,40.04902,0.50987,0.49013,0.50000,0.51429,0.42017,0.48598,8.69748,6.72897,557,602,-0.14216,0.02599,0.22644,0.17970,0.39085,0.39194,0.50598,0.52422,0.07746,0.07692,0.10757,0.05413
2016,2641,Texas Tech,15,fbs,Big 12,0.19651,0.19731,-0.00080,0.23666,0.28843,0.48291,0.52291,0.14944,0.29191,0.09188,0.09401,0.12073,0.10223,1.50693,1.65849,13.36364,13.45455,6.36735,5.75000,42.29932,43.22973,0.65171,0.34829,0.51250,0.51678,0.55801,0.47619,7.24309,6.17687,936,851,0.33230,0.05771,0.38132,0.20720,0.49016,0.46933,0.50882,0.53524,0.10656,0.06442,0.10327,0.08590
2016,2649,Toledo,15,fbs,Mid-American,0.22297,0.13893,0.08405,0.24852,0.07141,0.48561,0.41287,0.20701,0.11515,0.09512,0.07239,0.12641,0.11394,1.40830,0.40052,12.81818,12.09091,5.66667,5.60902,41.41135,33.20301,0.46934,0.53066,0.52679,0.43396,0.53595,0.39744,6.52288,7.14103,799,746,0.44113,0.07817,0.07680,0.06613,0.52000,0.45519,0.40921,0.41645,0.15733,0.04009,0.06233,0.08223
2016,2653,Troy,15,fbs,Sun Belt,-0.14147,0.04154,-0.18301,-0.03426,-0.06125,0.42091,0.39810,-0.00961,-0.06690,0.05496,0.09239,0.12601,0.16576,-0.17997,-0.32905,14.20000,13.70000,5.25352,5.37226,28.98592,30.37226,0.51340,0.48660,0.46552,0.42857,0.37086,0.39752,6.46358,7.31677,746,736,-0.00223,-0.06805,-0.04480,-0.08275,0.44386,0.39669,0.39089,0.40752,0.05222,0.05785,0.11990,0.05643
2016,2655,Tulane,15,fbs,American Athletic,-0.13845,-0.01527,-0.12318,-0.08836,-0.04244,0.36815,0.41667,0.00415,-0.06339,0.07134,0.07672,0.14268,0.16402,-0.45935,-0.21978,13.72727,13.27273,5.19868,5.17808,25.05960,29.05479,0.34777,0.65223,0.43590,0.48246,0.28652,0.45506,7.32584,6.92135,785,756,-0.21816,-0.01915,-0.07448,-0.01626,0.30769,0.40039,0.38235,0.44471,0.06960,0.07227,0.08824,0.06731
2016,2711,Western Michigan,15,fbs,Mid-American,0.20586,0.07663,0.12923,0.24955,0.02871,0.53986,0.44110,0.20199,0.01932,0.07289,0.08246,0.09567,0.15183,1.61106,0.15447,10.46154,10.92308,6.45588,5.38028,44.13971,34.48592,0.40433,0.59567,0.53723,0.46753,0.57143,0.43791,5.79167,7.13725,878,764,0.37918,0.16156,-0.06281,0.11975,0.56056,0.52581,0.41207,0.46997,0.09014,0.06119,0.09449,0.07050
2016,2751,Wyoming,15,fbs,Mountain West,0.05857,0.10066,-0.04209,0.10065,0.09481,0.44598,0.45055,0.07577,0.09283,0.09195,0.11477,0.13908,0.14652,0.52752,0.46218,13.83333,14.00000,5.24096,4.87500,31.96988,35.64286,0.42759,0.57241,0.55769,0.57143,0.45763,0.46154,7.39548,7.27219,870,819,0.16812,0.05026,0.10598,0.08564,0.44892,0.44378,0.44173,0.45778,0.10753,0.08032,0.13279,0.10000
2017,2,Auburn,1,fbs,SEC,,,,0.01784,-0.18333,0.41212,0.30709,-0.06476,-0.11671,0.07273,0.07087,0.17576,0.15748,0.10148,-0.83155,14.50000,14.00000,5.68966,4.53571,34.93103,17.78571,0.46667,0.53333,0.53846,0.25000,0.50000,0.27586,8.11765,7.96552,165,127,-0.02140,0.05217,-0.15371,-0.20257,0.42857,0.39773,0.34000,0.28571,0.07792,0.06818,0.08000,0.06494
2017,5,UAB,1,fbs,Conference USA,,,,-0.05257,0.29165,0.40000,0.53704,0.13353,0.48452,0.05714,0.07407,0.05714,0.05556,-0.30666,1.43172,12.00000,11.00000,5.83333,4.90909,33.16667,42.81818,0.64286,0.35714,0.22222,0.50000,0.33333,0.28571,6.53333,7.42857,70,54,-0.08099,-0.00142,0.27795,0.30106,0.40000,0.40000,0.54545,0.53125,0.06667,0.04000,0.04545,0.09375
2017,6,South Alabama,1,fbs,Sun Belt,,,,0.13090,0.33731,0.50746,0.54688,0.36592,0.16378,0.04478,0.04688,0.10448,0.06250,0.79730,1.96253,11.00000,11.00000,6.09091,5.81818,34.09091,48.27273,0.47761,0.52239,0.33333,0.53846,0.10000,0.63636,6.90000,6.54545,67,64,0.01150,0.24006,0.63118,-0.06541,0.46875,0.54286,0.56757,0.51852,0.03125,0.05714,0.08108,0.00000
2017,9,Arizona State,1,fbs,Pac-12,0.01471,0.30940,-0.29470,0.09226,0.25694,0.45255,0.49686,0.08628,-0.00465,0.09489,0.08176,0.13869,0.11321,0.50558,1.63412,12.50000,12.50000,5.48000,6.36000,34.68000,42.32000,0.56204,0.43796,0.58824,0.52000,0.46429,0.68750,7.14286,7.93750,137,159,0.12371,0.05190,0.21188,0.32382,0.49351,0.40000,0.46316,0.54688,0.10390,0.08333,0.08421,0.07812
2017,12,Arizona,1,fbs,Pac-12,,,,0.08387,0.08476,0.39130,0.40659,0.20370,0.05419,0.10145,0.08791,0.15942,0.07692,0.34043,0.45372,17.00000,17.00000,4.05882,5.35294,25.29412,32.76471,0.43478,0.56522,,1.00000,0.28571,0.44444,6.64286,7.61111,69,91,0.56823,-0.28871,0.08935,0.07741,0.43333,0.35897,0.37500,0.45714,0.23333,0.00000,0.10714,0.05714
2017,21,San Diego State,1,fbs,Mountain West,,,,0.53251,0.25066,0.50000,0.53846,0.29864,0.20391,0.16667,0.09890,0.10000,0.05495,1.99692,2.85125,8.00000,8.00000,3.75000,11.37500,37.37500,59.25000,0.33333,0.66667,0.66667,0.57143,0.50000,0.72222,12.25000,4.00000,30,91,-0.59814,1.09784,-1.03384,0.30972,0.30000,0.60000,0.25000,0.55172,0.00000,0.25000,0.00000,0.10345
2017,23,San Jose State,1,fbs,Mountain West,,,,-0.20221,0.10604,0.31034,0.46000,-0.36148,0.20263,0.06897,0.08000,0.21839,0.17000,-0.92593,0.53021,19.00000,20.00000,4.57895,5.00000,23.68421,27.40000,0.58621,0.41379,0.40000,0.64286,0.47619,0.15789,7.76190,7.84211,87,100,-0.10059,-0.34618,0.10701,0.10565,0.35294,0.25000,0.44828,0.46479,0.09804,0.02778,0.10345,0.07042
2017,24,Stanford,1,fbs,Pac-12,,,,0.29122,-0.03710,0.49630,0.44882,0.20064,0.06134,0.08148,0.05512,0.09630,0.16535,1.51209,-0.18845,13.00000,12.50000,5.19231,5.08000,40.46154,30.92000,0.50370,0.49630,0.52941,0.22222,0.61538,0.37037,8.11538,7.22222,135,127,0.32144,0.26054,-0.06848,-0.00314,0.50000,0.49254,0.34848,0.55738,0.08824,0.07463,0.06061,0.04918
2017,25,California,1,fbs,Pac-12,,,,0.06208,0.04640,0.42466,0.48315,0.08043,0.07663,0.10959,0.05618,0.16438,0.10112,0.34858,0.29499,13.00000,14.00000,5.61538,6.35714,41.69231,35.78571,0.53425,0.46575,0.80000,0.70000,0.50000,0.50000,6.00000,8.00000,73,89,0.12733,-0.01278,-0.06304,0.16348,0.38462,0.47059,0.43478,0.53488,0.15385,0.05882,0.02174,0.09302
2017,26,UCLA,1,fbs,Pac-12,0.02407,0.08858,-0.06451,0.11295,0.17226,0.45070,0.44937,0.12847,0.14384,0.10563,0.08861,0.11268,0.10759,0.59402,0.97202,13.50000,14.00000,5.25926,5.64286,35.81481,32.60714,0.66901,0.33099,0.54545,0.58065,0.39286,0.47059,6.57143,6.91176,142,158,0.33971,-0.34540,-0.37395,0.47213,0.49474,0.36170,0.30357,0.52941,0.13684,0.04255,0.01786,0.12745
2017,30,USC,1,fbs,Pac-12,-0.00274,-0.10653,0.10379,0.04438,-0.03813,0.49324,0.39200,-0.02370,0.10683,0.09459,0.05600,0.15541,0.08800,0.25260,-0.19857,13.00000,12.00000,5.69231,5.20833,38.34615,29.29167,0.59459,0.40541,0.52174,0.58333,0.50000,0.30769,8.73333,6.23077,148,125,-0.09069,0.24247,-0.22127,0.06136,0.44318,0.56667,0.34091,0.41975,0.10227,0.08333,0.04545,0.06173
2017,36,Colorado State,1,fbs,Mountain West,0.09037,-0.04614,0.13652,0.06349,0.00218,0.46721,0.42157,0.04224,-0.02217,0.06967,0.06863,0.13525,0.16176,0.40768,0.01087,12.66667,13.66667,6.42105,4.97561,34.86842,33.82927,0.59016,0.40984,0.54054,0.20000,0.50980,0.53488,7.17647,6.60465,244,204,0.06689,0.05860,-0.05164,0.07457,0.44444,0.50000,0.44444,0.39080,0.07639,0.06000,0.08547,0.04598
2017,38,Colorado,1,fbs,Pac-12,,,,-0.02826,-0.13024,0.43077,0.41250,-0.15651,-0.17992,0.04615,0.05000,0.16923,0.16250,-0.16698,-0.86826,11.00000,12.00000,5.90909,6.66667,33.36364,34.16667,0.52308,0.47692,0.00000,0.00000,0.57143,0.50000,8.14286,8.38889,65,80,0.01668,-0.07754,-0.14028,-0.11436,0.44118,0.41935,0.40816,0.41935,0.05882,0.03226,0.06122,0.03226
2017,52,Florida State,1,fbs,ACC,-0.02116,0.03121,-0.05237,0.02662,-0.12870,0.42537,0.34783,0.08713,-0.05561,0.04478,0.10435,0.14925,0.12174,0.15508,-0.64348,11.50000,11.50000,5.82609,5.00000,30.08696,23.00000,0.48507,0.51493,0.46154,0.30769,0.42308,0.30000,5.88462,6.90000,134,115,0.12004,-0.06139,-0.21083,-0.07193,0.49231,0.36232,0.31915,0.36765,0.07692,0.01449,0.10638,0.10294
2017,57,Florida,1,fbs,SEC,,,,-0.35660,-0.13060,0.28846,0.34667,-0.18912,0.00048,0.03846,0.10667,0.26923,0.17333,-1.54529,-0.69963,12.00000,14.00000,4.33333,5.35714,16.66667,37.28571,0.59615,0.40385,,0.28571,0.15385,0.33333,9.30769,7.66667,52,75,-0.27753,-0.47333,-0.53512,0.15441,0.32258,0.23810,0.32258,0.36364,0.03226,0.04762,0.09677,0.11364
2017,58,South Florida,1,fbs,American Athletic,-0.01677,0.03604,-0.05281,0.11838,-0.04777,0.46961,0.36667,0.21930,-0.13154,0.10497,0.08333,0.12155,0.15556,0.63020,-0.25292,17.00000,17.00000,5.32353,5.29412,32.94118,30.47059,0.34807,0.65193,0.46429,0.33333,0.32353,0.50000,6.61765,7.22500,181,180,0.22782,0.05995,0.01819,-0.15641,0.44444,0.48305,0.39286,0.32353,0.15873,0.07627,0.10714,0.04412
